-1.1902, 0.3967, 0.9460, -0.9995117188, -0.0413, 0.1091, 27.6000, 129.6000, 9.0000 
-1.1597, 0.7019, 1.0986, -0.9980468750, -0.0417, 0.1101, 25.8000, 130.8000, 9.0000 
-1.4648, 0.7935, 1.1902, -0.9975585938, -0.0396, 0.1104, 24.6000, 128.4000, 9.0000 
-1.8311, 0.9155, 1.0681, -1.0007324219, -0.0381, 0.1106, 24.6000, 128.4000, 9.6000 
-2.2888, 1.0376, 0.9155, -1.0021972656, -0.0361, 0.1160, 27.6000, 128.4000, 9.6000 
-2.6550, 1.0681, 0.6714, -1.0019531250, -0.0325, 0.1208, 26.4000, 129.6000, 9.6000 
-2.9907, 1.1292, 0.5188, -1.0043945313, -0.0325, 0.1223, 27.6000, 126.6000, 9.0000 
-3.2959, 1.1292, 0.5493, -1.0056152344, -0.0347, 0.1223, 27.6000, 130.8000, 11.4000 
-3.6316, 1.0681, 0.7019, -1.0065917969, -0.0347, 0.1196, 25.2000, 128.4000, 9.0000 
-3.8757, 1.1597, 1.0376, -1.0117187500, -0.0378, 0.1196, 25.8000, 129.0000, 10.8000 
-4.1809, 1.0681, 1.2512, -1.0126953125, -0.0369, 0.1125, 26.4000, 126.6000, 11.4000 
-4.5166, 1.0071, 1.4038, -1.0112304688, -0.0354, 0.1133, 26.4000, 129.0000, 8.4000 
-4.8523, 0.8545, 1.4954, -1.0056152344, -0.0342, 0.1128, 24.6000, 126.6000, 12.0000 
-5.2490, 0.8545, 1.3123, -1.0043945313, -0.0378, 0.1077, 26.4000, 129.6000, 10.2000 
-5.4626, 0.8850, 1.0071, -1.0014648438, -0.0461, 0.1113, 24.6000, 128.4000, 9.6000 
-5.3101, 0.6714, 0.5798, -1.0002441406, -0.0542, 0.1155, 24.6000, 129.6000, 10.8000 
-4.9133, 0.5493, 0.2747, -1.0007324219, -0.0591, 0.1204, 24.0000, 132.0000, 5.4000 
-4.3945, 0.4272, 0.2441, -1.0017089844, -0.0608, 0.1233, 24.6000, 128.4000, 9.6000 
-4.0588, 0.1526, 0.5188, -1.0070800781, -0.0549, 0.1208, 25.8000, 127.2000, 10.8000 
-3.7842, 0.2747, 1.0376, -1.0056152344, -0.0498, 0.1147, 27.6000, 129.0000, 13.2000 
-3.6621, 0.4272, 1.5259, -1.0043945313, -0.0437, 0.1162, 25.2000, 129.6000, 9.6000 
-3.7231, 0.2441, 1.8616, -1.0026855469, -0.0347, 0.1133, 25.2000, 129.0000, 9.0000 
-4.0588, 0.2441, 1.8616, -0.9978027344, -0.0330, 0.1079, 25.8000, 127.2000, 9.6000 
-4.3640, 0.3052, 1.6479, -0.9997558594, -0.0337, 0.1074, 25.2000, 129.6000, 11.4000 
-4.6387, 0.3357, 1.3123, -1.0002441406, -0.0352, 0.1099, 27.6000, 128.4000, 9.0000 
-4.8523, 0.2747, 0.9766, -1.0034179688, -0.0334, 0.1094, 27.6000, 126.6000, 9.0000 
-5.0964, 0.2747, 0.8850, -1.0056152344, -0.0386, 0.1150, 28.2000, 130.2000, 10.8000 
-5.3711, 0.2441, 0.8240, -1.0063476563, -0.0432, 0.1179, 26.4000, 129.6000, 12.6000 
-5.4626, 0.2136, 0.7324, -1.0017089844, -0.0449, 0.1187, 26.4000, 130.8000, 9.6000 
-5.4626, 0.3662, 0.6714, -0.9990234375, -0.0476, 0.1167, 24.6000, 128.4000, 8.4000 
-5.4626, 0.3357, 0.6714, -0.9946289063, -0.0498, 0.1157, 25.8000, 129.0000, 10.2000 
-5.2490, 0.4272, 0.5493, -0.9985351563, -0.0508, 0.1072, 26.4000, 129.0000, 7.2000 
-4.9438, 0.6104, 0.4272, -0.9987792969, -0.0588, 0.1016, 24.0000, 129.6000, 11.4000 
-4.5166, 0.8240, 0.2747, -1.0019531250, -0.0603, 0.1050, 27.0000, 126.6000, 12.0000 
-4.0283, 0.9766, 0.2747, -1.0053710938, -0.0630, 0.1082, 27.0000, 127.8000, 7.8000 
-3.3264, 0.8545, 0.3357, -1.0019531250, -0.0603, 0.1099, 27.0000, 127.2000, 7.8000 
-2.7466, 0.8545, 0.6104, -1.0029296875, -0.0593, 0.1084, 25.2000, 130.2000, 10.2000 
-2.2278, 0.8850, 1.0376, -1.0021972656, -0.0518, 0.1104, 24.6000, 129.6000, 9.6000 
-1.7700, 0.7324, 1.4038, -0.9963378906, -0.0452, 0.1106, 24.6000, 127.2000, 9.0000 
-1.4954, 0.7629, 1.4038, -0.9870605469, -0.0413, 0.1082, 25.2000, 126.6000, 10.2000 
-1.4038, 1.0071, 1.2512, -0.9863281250, -0.0403, 0.1033, 27.6000, 129.0000, 12.0000 
-1.6479, 1.1292, 0.9460, -0.9890136719, -0.0369, 0.1089, 27.0000, 126.0000, 12.6000 
-1.9531, 1.1292, 0.4578, -0.9992675781, -0.0305, 0.1118, 25.8000, 126.0000, 8.4000 
-2.3499, 1.0376, 0.1221, -1.0170898438, -0.0259, 0.1233, 27.0000, 128.4000, 11.4000 
-2.8076, 0.7019, 0.0916, -1.0317382813, -0.0261, 0.1370, 25.8000, 129.6000, 12.0000 
-3.0823, 0.1526, 0.3357, -1.0405273438, -0.0305, 0.1387, 26.4000, 130.2000, 11.4000 
-3.1738, -0.0916, 0.3967, -1.0361328125, -0.0427, 0.1421, 27.0000, 126.0000, 13.2000 
-3.2043, -0.2747, 0.2747, -1.0168457031, -0.0498, 0.1318, 27.6000, 126.6000, 10.2000 
-3.2959, -0.3357, 0.1831, -1.0004882813, -0.0520, 0.1199, 28.2000, 126.6000, 11.4000 
-3.3875, -0.2136, 0.3052, -0.9936523438, -0.0464, 0.1108, 27.0000, 129.0000, 10.2000 
-3.2654, -0.2136, 0.4578, -0.9902343750, -0.0439, 0.1079, 27.6000, 127.2000, 13.2000 
-2.9297, -0.2747, 0.5798, -0.9875488281, -0.0466, 0.1055, 26.4000, 126.6000, 10.8000 
-2.4414, -0.1221, 0.7019, -0.9880371094, -0.0515, 0.1030, 25.8000, 129.6000, 10.2000 
-1.9226, -0.1831, 0.8545, -0.9924316406, -0.0513, 0.1040, 24.6000, 127.2000, 14.4000 
-1.3733, -0.2441, 0.9766, -0.9963378906, -0.0493, 0.1096, 25.8000, 127.8000, 12.0000 
-1.0376, -0.1526, 1.1292, -0.9990234375, -0.0439, 0.1118, 28.8000, 126.6000, 10.8000 
-0.8240, 0.0610, 1.2512, -1.0039062500, -0.0400, 0.1155, 24.6000, 128.4000, 11.4000 
-0.7019, 0.3357, 1.1597, -1.0073242188, -0.0388, 0.1187, 27.6000, 130.2000, 12.0000 
-0.6104, 0.4883, 0.9155, -1.0058593750, -0.0386, 0.1218, 27.6000, 129.6000, 9.6000 
-0.5188, 0.3662, 0.6104, -1.0024414063, -0.0415, 0.1223, 27.6000, 127.8000, 10.8000 
-0.3967, 0.2747, 0.1526, -1.0021972656, -0.0442, 0.1204, 24.6000, 127.8000, 11.4000 
-0.2136, 0.2136, -0.1526, -0.9975585938, -0.0471, 0.1201, 25.2000, 128.4000, 10.2000 
0.2136, 0.2747, -0.2747, -0.9953613281, -0.0505, 0.1157, 25.8000, 129.6000, 9.0000 
0.6714, 0.5798, 0.0000, -0.9982910156, -0.0493, 0.1167, 26.4000, 129.6000, 9.6000 
0.9766, 0.5798, 0.4883, -1.0080566406, -0.0391, 0.1135, 25.2000, 126.6000, 10.8000 
0.9155, 0.5493, 1.1597, -1.0139160156, -0.0281, 0.1135, 25.8000, 128.4000, 9.0000 
0.8850, 0.7324, 1.8616, -1.0166015625, -0.0164, 0.1118, 27.6000, 129.6000, 10.2000 
0.7629, 0.5798, 2.2278, -1.0139160156, -0.0234, 0.1101, 25.2000, 129.0000, 9.6000 
0.6104, 0.2441, 1.9836, -1.0048828125, -0.0308, 0.1094, 27.0000, 124.8000, 10.8000 
0.3662, -0.1526, 1.3428, -0.9982910156, -0.0398, 0.1064, 27.0000, 126.6000, 9.6000 
0.0916, -0.3662, 0.7019, -0.9936523438, -0.0457, 0.1113, 27.6000, 130.2000, 10.8000 
0.1526, -0.5798, 0.2441, -0.9946289063, -0.0459, 0.1128, 28.2000, 126.0000, 12.0000 
0.2747, -0.5493, 0.0000, -0.9990234375, -0.0442, 0.1165, 26.4000, 129.6000, 9.6000 
0.3662, -0.2136, 0.0916, -1.0146484375, -0.0459, 0.1145, 27.0000, 130.2000, 10.2000 
0.2747, -0.2747, 0.3662, -1.0212402344, -0.0527, 0.1235, 28.8000, 129.6000, 12.0000 
0.5493, -0.5493, 0.5493, -1.0209960938, -0.0498, 0.1260, 25.8000, 128.4000, 9.6000 
0.8850, -0.9460, 0.6714, -1.0178222656, -0.0505, 0.1294, 25.8000, 127.8000, 10.2000 
