-2.7771, -5.3711, 1.6174, -1.0114746094, -0.0371, 0.1946, -72.0000, 90.6000, 72.6000 
-2.5024, -5.8594, 1.7090, -1.0056152344, -0.0381, 0.1882, -70.8000, 87.0000, 70.2000 
-2.3499, -6.2866, 1.7090, -0.9958496094, -0.0366, 0.1812, -70.8000, 91.2000, 74.4000 
-2.1973, -6.5308, 1.5869, -0.9897460938, -0.0417, 0.1785, -71.4000, 91.8000, 73.2000 
-2.0752, -6.4697, 1.3428, -0.9851074219, -0.0486, 0.1799, -70.8000, 90.0000, 73.8000 
-1.8921, -6.3782, 1.2817, -0.9897460938, -0.0493, 0.1816, -69.6000, 92.4000, 70.8000 
-1.8311, -6.5002, 1.1597, -0.9943847656, -0.0454, 0.1929, -69.6000, 90.6000, 73.8000 
-1.7090, -6.8665, 1.1292, -1.0041503906, -0.0337, 0.1926, -69.0000, 91.2000, 73.8000 
-1.7395, -7.0801, 1.3428, -1.0083007813, -0.0286, 0.1838, -71.4000, 92.4000, 72.6000 
-1.8616, -7.0190, 1.6479, -1.0051269531, -0.0310, 0.1799, -69.6000, 92.4000, 72.0000 
-1.7700, -6.9885, 1.8616, -1.0000000000, -0.0330, 0.1687, -71.4000, 90.0000, 70.2000 
-1.8921, -6.9580, 1.9836, -0.9875488281, -0.0342, 0.1687, -72.0000, 92.4000, 72.0000 
-1.9531, -7.1411, 2.0447, -0.9853515625, -0.0366, 0.1733, -70.8000, 88.2000, 73.8000 
-1.8921, -7.5684, 1.9226, -0.9848632813, -0.0398, 0.1758, -70.2000, 91.2000, 75.0000 
-1.9531, -7.9346, 1.9226, -0.9897460938, -0.0408, 0.1843, -69.0000, 90.6000, 72.0000 
-2.1362, -8.2092, 1.9836, -0.9948730469, -0.0396, 0.1902, -69.0000, 90.0000, 72.0000 
-2.0752, -8.3618, 1.8616, -1.0083007813, -0.0320, 0.1909, -71.4000, 93.0000, 72.6000 
-1.9531, -8.5449, 1.7700, -1.0104980469, -0.0359, 0.1914, -70.2000, 89.4000, 73.2000 
-1.8921, -8.8501, 1.6785, -1.0048828125, -0.0449, 0.1877, -69.0000, 91.8000, 70.8000 
-1.8311, -9.0637, 1.4648, -1.0004882813, -0.0488, 0.1833, -72.6000, 90.6000, 70.8000 
-1.7700, -9.4299, 1.2817, -0.9907226563, -0.0471, 0.1794, -74.4000, 91.2000, 72.6000 
-1.5259, -9.5825, 1.1597, -0.9804687500, -0.0461, 0.1765, -71.4000, 91.8000, 72.6000 
-1.3123, -9.0637, 1.3733, -0.9758300781, -0.0432, 0.1729, -69.0000, 88.8000, 73.2000 
-1.1902, -8.3618, 1.8311, -0.9807128906, -0.0461, 0.1753, -70.8000, 89.4000, 71.4000 
-0.8240, -7.9651, 2.1362, -0.9819335938, -0.0447, 0.1802, -70.2000, 91.8000, 70.2000 
-0.3052, -7.7515, 2.1362, -0.9865722656, -0.0454, 0.1772, -67.8000, 89.4000, 70.8000 
-0.1526, -7.9956, 1.9836, -0.9875488281, -0.0483, 0.1758, -69.6000, 89.4000, 72.0000 
-0.2441, -8.3008, 1.6479, -0.9836425781, -0.0527, 0.1780, -70.8000, 94.2000, 72.0000 
-0.4272, -8.4839, 1.1597, -0.9826660156, -0.0530, 0.1760, -69.6000, 89.4000, 72.0000 
-0.5798, -8.2703, 0.8240, -0.9821777344, -0.0488, 0.1731, -69.0000, 92.4000, 73.2000 
-0.9460, -7.3547, 0.7935, -0.9812011719, -0.0425, 0.1665, -72.0000, 94.2000, 73.8000 
-1.2512, -6.1646, 0.9766, -0.9826660156, -0.0344, 0.1726, -68.4000, 89.4000, 70.8000 
-1.3428, -5.0964, 1.2207, -0.9838867188, -0.0308, 0.1731, -70.8000, 93.6000, 69.0000 
-1.3428, -4.3030, 1.3428, -0.9797363281, -0.0342, 0.1692, -68.4000, 94.2000, 71.4000 
-1.3123, -3.6926, 1.3123, -0.9721679688, -0.0427, 0.1711, -72.6000, 93.6000, 70.2000 
-1.1902, -3.3569, 1.2207, -0.9663085938, -0.0527, 0.1697, -69.6000, 90.6000, 68.4000 
-0.9766, -3.3569, 1.1597, -0.9672851563, -0.0549, 0.1753, -68.4000, 90.6000, 70.8000 
-0.8850, -3.1433, 1.2512, -0.9760742188, -0.0518, 0.1765, -72.6000, 91.2000, 69.0000 
-0.9460, -2.8687, 1.4954, -0.9887695313, -0.0415, 0.1777, -70.2000, 91.8000, 72.0000 
-1.0376, -2.5635, 1.8311, -0.9916992188, -0.0371, 0.1699, -70.8000, 94.2000, 71.4000 
-1.3123, -2.0752, 1.9836, -0.9916992188, -0.0366, 0.1697, -67.8000, 92.4000, 73.8000 
-1.6174, -1.5564, 1.9836, -0.9885253906, -0.0408, 0.1685, -69.6000, 90.6000, 70.8000 
-1.9531, -1.0681, 1.7700, -0.9858398438, -0.0486, 0.1711, -69.6000, 93.6000, 69.0000 
-2.1973, -0.7629, 1.6174, -0.9880371094, -0.0522, 0.1655, -70.8000, 91.8000, 69.6000 
-2.4109, -0.5188, 1.5259, -0.9938964844, -0.0513, 0.1672, -69.6000, 91.8000, 72.0000 
-2.5635, -0.1221, 1.4648, -1.0041503906, -0.0427, 0.1704, -67.8000, 91.8000, 70.2000 
-2.3804, -0.1831, 1.5259, -1.0095214844, -0.0378, 0.1689, -72.6000, 91.8000, 69.0000 
-2.4414, -0.4883, 1.5259, -0.9968261719, -0.0447, 0.1597, -66.6000, 93.6000, 73.8000 
-2.4414, -0.3357, 1.2512, -0.9848632813, -0.0505, 0.1589, -70.8000, 94.2000, 71.4000 
-2.2278, -0.1831, 0.7324, -0.9750976563, -0.0547, 0.1614, -69.6000, 91.2000, 73.2000 
-1.9531, -0.0610, 0.3967, -0.9765625000, -0.0596, 0.1594, -70.8000, 91.8000, 69.6000 
-1.6785, 0.0305, 0.3052, -0.9802246094, -0.0598, 0.1570, -70.8000, 93.6000, 70.2000 
-1.4648, 0.1831, 0.5188, -0.9887695313, -0.0554, 0.1521, -71.4000, 91.8000, 70.8000 
-1.4954, 0.5798, 0.8850, -0.9973144531, -0.0479, 0.1499, -70.2000, 91.8000, 70.8000 
-1.7090, 0.8850, 1.3733, -1.0068359375, -0.0396, 0.1477, -70.8000, 93.6000, 70.8000 
-1.9226, 0.9766, 1.7700, -1.0122070313, -0.0356, 0.1511, -69.6000, 92.4000, 70.8000 
-1.9531, 1.0376, 1.9836, -1.0114746094, -0.0359, 0.1538, -70.2000, 90.6000, 70.2000 
-2.0752, 0.6409, 1.9836, -1.0090332031, -0.0386, 0.1526, -70.2000, 94.8000, 71.4000 
-2.3193, 0.0916, 1.8005, -1.0026855469, -0.0464, 0.1516, -70.8000, 93.0000, 70.8000 
-2.6550, -0.3662, 1.5869, -1.0026855469, -0.0459, 0.1477, -72.0000, 94.2000, 71.4000 
-3.0823, -0.5798, 1.4954, -1.0029296875, -0.0457, 0.1450, -70.8000, 90.6000, 71.4000 
-3.4485, -0.8240, 1.3733, -1.0004882813, -0.0520, 0.1443, -70.8000, 91.2000, 70.2000 
-3.7231, -1.0071, 1.1292, -0.9941406250, -0.0586, 0.1438, -68.4000, 91.8000, 72.0000 
-3.7231, -0.7629, 0.7935, -0.9943847656, -0.0613, 0.1462, -69.6000, 92.4000, 72.6000 
-3.5706, -0.3052, 0.4578, -1.0004882813, -0.0615, 0.1460, -67.8000, 92.4000, 71.4000 
-3.1738, 0.0610, 0.2136, -1.0080566406, -0.0598, 0.1467, -67.8000, 91.2000, 71.4000 
-2.7161, 0.0000, 0.3052, -1.0151367188, -0.0562, 0.1470, -70.2000, 93.6000, 72.0000 
-2.3804, -0.4578, 0.6714, -1.0141601563, -0.0562, 0.1458, -70.2000, 93.6000, 70.2000 
-2.1057, -0.9766, 1.0986, -1.0158691406, -0.0562, 0.1411, -68.4000, 91.2000, 71.4000 
-1.9531, -1.4343, 1.4343, -1.0087890625, -0.0559, 0.1353, -69.6000, 92.4000, 72.6000 
-1.9226, -1.7090, 1.5564, -1.0019531250, -0.0520, 0.1296, -69.0000, 92.4000, 70.2000 
-1.9836, -1.8005, 1.5259, -0.9951171875, -0.0525, 0.1235, -69.0000, 94.2000, 69.6000 
-2.1973, -1.7395, 1.3733, -0.9936523438, -0.0488, 0.1248, -71.4000, 93.0000, 72.0000 
-2.4109, -1.6785, 1.1292, -0.9958496094, -0.0457, 0.1213, -69.6000, 90.6000, 69.0000 
-2.5940, -1.6174, 0.9155, -1.0000000000, -0.0430, 0.1230, -69.6000, 92.4000, 70.2000 
-2.6550, -1.5564, 0.6714, -1.0017089844, -0.0481, 0.1294, -69.0000, 93.6000, 70.8000 
-2.5940, -1.6174, 0.5188, -1.0053710938, -0.0552, 0.1362, -69.0000, 90.6000, 66.0000 
-2.3499, -1.9531, 0.4272, -1.0058593750, -0.0601, 0.1387, -69.0000, 93.0000, 70.8000 
-2.0752, -2.1667, 0.5798, -1.0051269531, -0.0623, 0.1436, -70.2000, 94.8000, 70.2000 
-1.6785, -2.1973, 0.8545, -1.0070800781, -0.0591, 0.1404, -70.2000, 91.2000, 70.2000 
-1.2512, -2.2583, 1.3123, -1.0041503906, -0.0552, 0.1367, -70.2000, 92.4000, 70.8000 
-1.0376, -2.1362, 1.8921, -1.0034179688, -0.0488, 0.1375, -69.6000, 92.4000, 68.4000 
-0.9460, -2.0447, 2.3193, -1.0014648438, -0.0471, 0.1345, -70.8000, 93.0000, 69.6000 
-0.8545, -2.3804, 2.5330, -1.0083007813, -0.0498, 0.1343, -69.0000, 90.6000, 71.4000 
-0.6409, -3.0823, 2.3804, -1.0178222656, -0.0540, 0.1309, -70.2000, 92.4000, 68.4000 
-0.3052, -4.3945, 2.0447, -1.0126953125, -0.0530, 0.1343, -66.6000, 91.8000, 69.6000 
0.0610, -5.6763, 1.7395, -1.0029296875, -0.0554, 0.1333, -70.8000, 91.8000, 70.8000 
0.3052, -6.0120, 1.8005, -0.9965820313, -0.0527, 0.1299, -69.0000, 93.6000, 69.0000 
0.4578, -5.4016, 2.2888, -0.9951171875, -0.0496, 0.1301, -69.0000, 92.4000, 71.4000 
0.3357, -4.5166, 2.9907, -0.9987792969, -0.0466, 0.1311, -69.6000, 92.4000, 72.6000 
0.0000, -4.0283, 3.5095, -1.0036621094, -0.0457, 0.1328, -68.4000, 92.4000, 72.6000 
-0.3357, -3.8147, 3.4485, -1.0043945313, -0.0459, 0.1365, -71.4000, 92.4000, 72.0000 
-0.5493, -3.6926, 2.8687, -1.0068359375, -0.0439, 0.1365, -70.8000, 91.8000, 72.0000 
-0.6714, -3.7231, 2.1057, -1.0104980469, -0.0430, 0.1331, -70.8000, 95.4000, 70.2000 
-0.8545, -3.6926, 1.5564, -1.0122070313, -0.0471, 0.1340, -70.2000, 94.8000, 69.0000 
-0.9766, -3.9673, 1.2207, -1.0173339844, -0.0454, 0.1313, -72.6000, 93.0000, 69.0000 
-1.0681, -4.4250, 1.0376, -1.0173339844, -0.0459, 0.1272, -66.6000, 93.0000, 69.6000 
-1.0681, -4.8523, 0.8545, -1.0131835938, -0.0469, 0.1257, -69.6000, 96.0000, 69.6000 
-0.7629, -5.2795, 0.8240, -1.0097656250, -0.0532, 0.1211, -71.4000, 93.6000, 71.4000 
-0.3357, -5.4932, 1.0376, -1.0129394531, -0.0562, 0.1172, -70.8000, 93.0000, 67.8000 
0.0610, -5.6152, 1.4343, -1.0178222656, -0.0520, 0.1206, -72.6000, 91.8000, 70.2000 
