-0.2441, -3.2654, -0.0305, -0.9902343750, -0.0054, -0.1804, 48.6000, 112.2000, 19.8000 
-0.1221, -3.0823, -0.1831, -0.9938964844, 0.0027, -0.1799, 49.2000, 111.6000, 18.6000 
-0.3967, -2.8381, -0.5798, -0.9956054688, 0.0039, -0.1782, 48.0000, 111.0000, 18.6000 
-0.7935, -2.7161, -0.9766, -0.9987792969, 0.0044, -0.1750, 49.8000, 111.6000, 19.2000 
-1.4343, -2.8687, -1.1597, -1.0002441406, 0.0068, -0.1741, 48.6000, 114.0000, 18.0000 
-2.2583, -3.4180, -1.2817, -0.9968261719, 0.0085, -0.1641, 48.0000, 111.0000, 18.0000 
-3.1738, -3.6926, -1.3123, -0.9895019531, 0.0112, -0.1582, 48.6000, 112.8000, 18.6000 
-3.8452, -3.4790, -1.1902, -0.9814453125, 0.0112, -0.1555, 49.2000, 111.0000, 16.8000 
-4.4556, -2.5635, -1.0071, -0.9763183594, 0.0022, -0.1543, 48.0000, 109.8000, 20.4000 
-5.0049, -0.9766, -0.7629, -0.9851074219, -0.0059, -0.1636, 52.2000, 112.2000, 14.4000 
-5.1880, -0.0610, -0.2747, -0.9953613281, -0.0146, -0.1792, 51.0000, 111.0000, 17.4000 
-4.9133, 0.3357, 0.3357, -1.0090332031, -0.0295, -0.1880, 46.2000, 113.4000, 14.4000 
-4.0588, 0.2441, 0.8240, -1.0170898438, -0.0466, -0.1941, 48.6000, 112.8000, 18.6000 
-2.6245, -0.8545, 1.2512, -1.0183105469, -0.0632, -0.1968, 48.6000, 112.2000, 16.8000 
-0.7629, -2.4109, 1.3123, -1.0119628906, -0.0674, -0.1921, 50.4000, 107.4000, 19.2000 
0.7324, -3.5706, 0.9155, -0.9970703125, -0.0664, -0.1772, 50.4000, 111.0000, 17.4000 
1.7700, -3.9063, 0.3052, -0.9929199219, -0.0571, -0.1721, 47.4000, 113.4000, 21.0000 
2.6855, -3.8757, -0.2747, -0.9890136719, -0.0435, -0.1702, 47.4000, 111.6000, 21.0000 
3.2349, -4.1199, -0.8240, -0.9875488281, -0.0276, -0.1655, 48.6000, 111.6000, 19.2000 
3.4790, -3.9978, -1.1597, -0.9904785156, -0.0146, -0.1658, 51.0000, 112.2000, 18.6000 
3.3264, -3.6316, -1.4038, -0.9926757813, -0.0049, -0.1599, 48.0000, 111.6000, 20.4000 
2.8381, -2.9602, -1.7090, -0.9943847656, -0.0088, -0.1538, 49.2000, 112.8000, 20.4000 
2.3193, -2.1362, -1.5259, -0.9965820313, -0.0120, -0.1594, 51.0000, 111.0000, 20.4000 
2.1057, -2.0142, -0.9766, -0.9943847656, -0.0120, -0.1543, 49.8000, 111.0000, 18.6000 
1.8616, -1.7395, -0.2441, -0.9941406250, -0.0171, -0.1531, 46.2000, 112.2000, 20.4000 
1.5564, -1.4954, 0.3052, -0.9995117188, -0.0205, -0.1687, 48.6000, 114.0000, 18.6000 
1.2512, -2.0447, 0.6714, -1.0014648438, -0.0254, -0.1648, 45.6000, 110.4000, 21.0000 
1.1902, -2.6245, 0.8850, -1.0014648438, -0.0244, -0.1624, 48.0000, 109.8000, 19.8000 
1.1292, -3.3569, 0.9460, -0.9956054688, -0.0208, -0.1614, 46.8000, 112.2000, 21.6000 
0.8850, -3.3264, 0.6104, -0.9960937500, -0.0132, -0.1592, 45.0000, 111.6000, 22.2000 
0.6104, -3.0823, -0.0916, -0.9982910156, -0.0068, -0.1626, 47.4000, 111.6000, 21.6000 
0.3052, -3.2959, -0.8850, -0.9951171875, -0.0027, -0.1550, 48.0000, 109.8000, 19.2000 
-0.0305, -3.2654, -1.5564, -0.9895019531, -0.0061, -0.1558, 49.2000, 111.6000, 17.4000 
-0.5493, -3.0823, -1.9836, -0.9863281250, -0.0134, -0.1575, 50.4000, 111.6000, 19.2000 
-0.7019, -2.8381, -1.8921, -0.9860839844, -0.0176, -0.1519, 48.6000, 112.2000, 19.2000 
-1.0986, -2.5024, -1.3733, -0.9897460938, -0.0178, -0.1516, 45.6000, 112.2000, 18.6000 
