-0.4883, -0.1221, 0.0916, -0.9897460938, 0.0488, -0.1956, 26.1000, 63.0000, -24.6000 
-0.3052, 0.0305, 0.0305, -0.9826660156, 0.0488, -0.1921, 27.0000, 62.7000, -25.5000 
-0.0305, 0.3052, 0.0916, -0.9831542969, 0.0508, -0.1919, 26.4000, 63.0000, -23.7000 
0.1526, 0.4883, 0.0305, -0.9846191406, 0.0510, -0.1868, 28.2000, 62.4000, -23.1000 
0.1221, 0.6104, -0.1221, -0.9890136719, 0.0510, -0.1909, 26.7000, 63.3000, -25.2000 
0.3662, 0.5493, -0.2747, -0.9912109375, 0.0540, -0.1963, 26.7000, 63.0000, -25.2000 
0.2441, 0.3357, -0.4883, -0.9970703125, 0.0605, -0.1934, 26.7000, 62.4000, -24.9000 
-0.1526, 0.1526, -0.8240, -0.9992675781, 0.0691, -0.1921, 26.7000, 62.4000, -24.0000 
-0.9155, -0.0916, -1.1902, -0.9958496094, 0.0752, -0.1978, 28.2000, 63.0000, -24.0000 
-1.6785, -0.0916, -1.3428, -0.9958496094, 0.0750, -0.1929, 25.5000, 62.7000, -25.5000 
-2.2278, 0.0305, -1.3428, -0.9916992188, 0.0691, -0.1882, 26.4000, 63.0000, -23.7000 
-2.6550, 0.1526, -1.0986, -0.9924316406, 0.0632, -0.1960, 27.3000, 63.3000, -24.3000 
-2.9602, 0.1221, -0.7935, -0.9897460938, 0.0537, -0.2007, 27.3000, 63.9000, -24.0000 
-2.9907, 0.0305, -0.3967, -0.9936523438, 0.0488, -0.2021, 28.2000, 63.6000, -23.4000 
-3.0212, -0.1221, -0.0916, -0.9936523438, 0.0430, -0.2021, 27.0000, 63.0000, -25.2000 
-2.8687, -0.2747, 0.0610, -0.9956054688, 0.0422, -0.1990, 27.6000, 63.3000, -25.2000 
-2.7161, -0.1831, -0.0305, -0.9924316406, 0.0447, -0.1985, 26.4000, 63.9000, -23.7000 
-2.5330, 0.0916, -0.2136, -0.9904785156, 0.0486, -0.1953, 26.4000, 63.3000, -23.4000 
-2.5024, 0.2747, -0.4272, -0.9897460938, 0.0525, -0.1899, 26.1000, 62.4000, -24.3000 
-2.5635, 0.2747, -0.6104, -0.9841308594, 0.0522, -0.1887, 27.3000, 63.6000, -24.3000 
-2.5024, 0.4578, -0.6104, -0.9843750000, 0.0508, -0.1907, 26.4000, 62.7000, -24.6000 
-2.2888, 0.5188, -0.5188, -0.9838867188, 0.0435, -0.1941, 26.1000, 63.6000, -24.9000 
-2.0752, 0.4272, -0.4883, -0.9897460938, 0.0371, -0.1965, 25.5000, 63.6000, -23.1000 
-1.7700, 0.1526, -0.3967, -0.9914550781, 0.0352, -0.1975, 25.5000, 63.3000, -25.2000 
-1.4343, -0.2441, -0.3357, -0.9931640625, 0.0400, -0.1975, 26.7000, 63.0000, -24.6000 
-1.2207, -0.3967, -0.3662, -0.9926757813, 0.0469, -0.2004, 27.6000, 62.4000, -24.0000 
-1.2817, -0.3662, -0.4883, -0.9907226563, 0.0515, -0.1992, 26.4000, 63.9000, -24.0000 
-1.5259, -0.1221, -0.5798, -0.9887695313, 0.0574, -0.2024, 27.0000, 62.1000, -25.5000 
-1.7395, 0.3052, -0.5493, -0.9895019531, 0.0593, -0.2002, 27.3000, 65.1000, -23.4000 
-1.8921, 0.7324, -0.4272, -0.9892578125, 0.0562, -0.1941, 26.4000, 63.0000, -23.4000 
-2.0142, 1.1292, -0.3052, -0.9936523438, 0.0581, -0.1987, 26.4000, 63.0000, -23.7000 
-2.1057, 1.2207, -0.3357, -0.9960937500, 0.0566, -0.1963, 27.6000, 62.4000, -23.7000 
-2.1973, 0.9766, -0.4578, -0.9987792969, 0.0544, -0.1943, 27.6000, 63.0000, -24.9000 
-2.5024, 0.5798, -0.6409, -0.9985351563, 0.0576, -0.1926, 25.8000, 63.0000, -26.4000 
-2.8076, 0.0305, -0.8850, -0.9982910156, 0.0566, -0.1912, 27.9000, 62.4000, -24.3000 
-3.1128, -0.2441, -1.0376, -0.9916992188, 0.0562, -0.1885, 27.6000, 63.3000, -23.1000 
-3.4180, -0.3357, -1.0376, -0.9899902344, 0.0562, -0.1919, 26.1000, 63.9000, -23.1000 
-3.8452, -0.3662, -1.1597, -0.9875488281, 0.0598, -0.1899, 27.3000, 63.3000, -23.7000 
-4.0588, -0.0610, -1.1902, -0.9882812500, 0.0569, -0.1936, 27.0000, 64.5000, -24.9000 
-4.0894, 0.0000, -1.0376, -0.9890136719, 0.0505, -0.1975, 27.3000, 62.7000, -23.7000 
-4.1199, 0.1221, -0.7324, -0.9887695313, 0.0415, -0.1956, 27.3000, 63.0000, -24.6000 
-3.8147, 0.3662, -0.4272, -0.9887695313, 0.0337, -0.1946, 27.0000, 64.5000, -24.9000 
-3.2349, 0.4578, -0.1831, -0.9958496094, 0.0295, -0.2002, 27.3000, 64.5000, -23.7000 
-2.7466, 0.4883, -0.1831, -0.9960937500, 0.0325, -0.1997, 25.8000, 64.2000, -24.3000 
-2.1667, 0.6104, -0.3052, -0.9960937500, 0.0376, -0.1963, 27.9000, 62.4000, -24.9000 
-1.6479, 0.6714, -0.4272, -0.9919433594, 0.0415, -0.1941, 27.0000, 63.6000, -24.6000 
-1.3123, 0.5798, -0.5188, -0.9892578125, 0.0500, -0.1904, 27.6000, 63.3000, -24.0000 
-1.1597, 0.3662, -0.5798, -0.9885253906, 0.0532, -0.1848, 25.8000, 63.6000, -23.1000 
-1.2512, 0.3662, -0.7935, -0.9877929688, 0.0581, -0.1855, 26.7000, 63.3000, -24.3000 
-1.4343, 0.2747, -0.9460, -0.9890136719, 0.0574, -0.1902, 26.7000, 63.3000, -23.7000 
-1.5259, 0.3052, -1.1292, -0.9936523438, 0.0554, -0.1941, 26.1000, 63.9000, -24.9000 
-1.8005, 0.2747, -1.3428, -0.9953613281, 0.0576, -0.1946, 25.8000, 63.3000, -24.3000 
-2.0752, 0.1831, -1.4038, -1.0017089844, 0.0547, -0.1980, 26.7000, 63.3000, -26.1000 
-2.4109, 0.2441, -1.2817, -0.9995117188, 0.0579, -0.1951, 26.1000, 64.2000, -25.2000 
-2.8381, 0.3662, -1.0986, -0.9973144531, 0.0574, -0.1958, 27.0000, 63.9000, -25.8000 
-3.1433, 0.2136, -0.7935, -0.9980468750, 0.0549, -0.1946, 26.7000, 64.2000, -24.6000 
